firm,market_id,firm_id,city_id,quarter_id,market_size,cost_shifter,price,share,advertising
"SushiHut",868,3,44,8,11399,-1.153741,2.4771122,.0316108,1
"McDonalds",869,1,44,9,2082,-.2576725,2.2183254,.044117,1
"TacoBell",869,2,44,9,2082,-.3172907,2.3258243,.0807685,1
"McDonalds",870,1,44,10,2167,1.350072,2.6082852,.0030109,0
"TacoBell",870,2,44,10,2167,.7511507,2.3681552,.0136776,1
"SushiHut",870,3,44,10,2167,-1.138643,2.4995124,.0912492,1
"McDonalds",871,1,44,11,8308,-.8970649,1.9909366,.0124228,0
"TacoBell",871,2,44,11,8308,-1.24054,2.5369649,.0598718,0
"SushiHut",871,3,44,11,8308,1.662457,3.1842403,.0642767,1
"McDonalds",872,1,44,12,3916,-1.244204,2.1330583,.0655925,0
"TacoBell",872,2,44,12,3916,-.6545158,2.4363,.0637399,1
"SushiHut",872,3,44,12,3916,.7409334,2.3128207,.0035896,1
"McDonalds",873,1,44,13,2941,-2.121971,1.8975877,.0475384,0
"TacoBell",873,2,44,13,2941,-1.075271,2.0095546,.0372035,0
"SushiHut",873,3,44,13,2941,-1.17311,2.2677187,.0763304,1
"McDonalds",874,1,44,14,1386,-.2465427,2.6373968,.067054,1
"TacoBell",874,2,44,14,1386,-.6677878,2.1006844,.0080261,1
"McDonalds",875,1,44,15,1689,.2091349,2.2086117,.0487214,1
"TacoBell",875,2,44,15,1689,-.313044,2.4042256,.0543009,0
"McDonalds",876,1,44,16,761,.9242885,2.4693546,.0020175,1
"TacoBell",876,2,44,16,761,-.0191421,2.3091817,.0650114,1
"SushiHut",876,3,44,16,761,-.9297805,2.274245,.0274936,1
"McDonalds",877,1,44,17,482,-1.794429,2.3700314,.1389051,1
"TacoBell",877,2,44,17,482,3.254465,2.9521286,.0007024,0
"McDonalds",878,1,44,18,807,1.268919,2.586952,.0112632,0
"TacoBell",878,2,44,18,807,.111282,2.5632739,.032057,1
"McDonalds",879,1,44,19,10731,-.6066511,2.5472651,.0349463,1
"TacoBell",879,2,44,19,10731,.6424553,2.2465601,.0032142,1
"SushiHut",879,3,44,19,10731,-1.640588,2.3371495,.0397821,1
"McDonalds",880,1,44,20,1757,.3167616,2.3588252,.0629634,1
"TacoBell",880,2,44,20,1757,-1.238117,2.3322444,.1227702,1
"SushiHut",880,3,44,20,1757,.5830995,2.3549573,.0010123,1
"McDonalds",881,1,45,1,1249,.6382771,2.4573212,.0781824,1
"TacoBell",881,2,45,1,1249,-.466893,2.1589708,.0109914,0
"SushiHut",881,3,45,1,1249,-.5746241,2.2798638,.0711716,1
"McDonalds",882,1,45,2,15310,1.191405,2.7203791,.0265088,1
"TacoBell",882,2,45,2,15310,.4680086,2.6783187,.0206149,1
"SushiHut",882,3,45,2,15310,.8588305,2.4639818,.0052473,1
"McDonalds",883,1,45,3,962,.4663828,2.3450201,.0558522,1
"TacoBell",883,2,45,3,962,-.5011493,2.0432069,.0245293,0
"SushiHut",883,3,45,3,962,.0706478,2.3051487,.0570554,1
"McDonalds",884,1,45,4,1050,-.3113383,2.386152,.0407768,0
"TacoBell",884,2,45,4,1050,1.543983,2.8226745,.0289045,0
"McDonalds",885,1,45,5,1671,-.1602173,2.3311248,.0560361,0
"TacoBell",885,2,45,5,1671,1.436241,2.487999,.0001786,1
"SushiHut",885,3,45,5,1671,-1.986036,2.1803778,.0708728,1
"McDonalds",886,1,45,6,4378,1.343331,2.417279,.0033382,1
"TacoBell",886,2,45,6,4378,-1.310917,2.2494454,.0449784,1
"SushiHut",886,3,45,6,4378,-1.193296,2.3940472,.0843802,1
"McDonalds",887,1,45,7,788,-.6408931,2.5325193,.0405263,1
"TacoBell",887,2,45,7,788,-1.131058,2.1756856,.0187118,0
"McDonalds",888,1,45,8,4627,-2.009744,2.2205353,.0452006,0
"TacoBell",888,2,45,8,4627,.9373076,2.5957463,.0234455,0
"SushiHut",888,3,45,8,4627,-1.153741,2.0667673,.0344399,1
"McDonalds",889,1,45,9,6317,-.2576725,2.3793719,.0296072,1
"TacoBell",889,2,45,9,6317,-.3172907,2.4730451,.0450866,1
"SushiHut",889,3,45,9,6317,1.205027,2.5449855,.0112973,1
"McDonalds",890,1,45,10,3193,1.350072,2.5842204,.0161571,0
"TacoBell",890,2,45,10,3193,.7511507,2.4648845,.0090666,0
"SushiHut",890,3,45,10,3193,-1.138643,2.2361228,.0664386,1
"McDonalds",891,1,45,11,6011,-.8970649,2.2950666,.0353776,0
"TacoBell",891,2,45,11,6011,-1.24054,2.4404504,.0575352,1
"McDonalds",892,1,45,12,1688,-1.244204,2.24406,.0756445,1
"TacoBell",892,2,45,12,1688,-.6545158,2.1799948,.0361834,1
"McDonalds",893,1,45,13,3145,-2.121971,1.8419156,.0387114,1
"TacoBell",893,2,45,13,3145,-1.075271,2.1983647,.0517133,0
"SushiHut",893,3,45,13,3145,-1.17311,2.2223988,.0533048,1
"McDonalds",894,1,45,14,5373,-.2465427,2.4631667,.0391346,1
"TacoBell",894,2,45,14,5373,-.6677878,2.395395,.0545483,1
"SushiHut",894,3,45,14,5373,2.187,2.6023283,.0011307,1
"McDonalds",895,1,45,15,2252,.2091349,2.3269467,.0557503,1
"TacoBell",895,2,45,15,2252,-.313044,2.3943732,.0550745,0
"McDonalds",896,1,45,16,5169,.9242885,2.7740333,.0386814,1
"TacoBell",896,2,45,16,5169,-.0191421,2.380698,.0282507,0
"SushiHut",896,3,45,16,5169,-.9297805,2.1681302,.0307421,1
"McDonalds",897,1,45,17,4603,-1.794429,2.2017496,.0515899,0
"TacoBell",897,2,45,17,4603,3.254465,2.9112132,.0000266,0
"SushiHut",897,3,45,17,4603,-1.517389,2.3382373,.0637962,1
"McDonalds",898,1,45,18,15962,1.268919,2.9480708,.0195483,1
"TacoBell",898,2,45,18,15962,.111282,2.6528499,.022297,0
"SushiHut",898,3,45,18,15962,.570506,2.6772953,.0249986,1
"McDonalds",899,1,45,19,2950,-.6066511,2.1938577,.0231601,1
"TacoBell",899,2,45,19,2950,.6424553,2.4165072,.0232624,0
"SushiHut",899,3,45,19,2950,-1.640588,2.2075635,.0677268,1
"McDonalds",900,1,45,20,2591,.3167616,2.4599628,.0467967,0
"TacoBell",900,2,45,20,2591,-1.238117,2.2425096,.0867357,0
"McDonalds",901,1,46,1,2493,.6382771,2.4284286,.0445502,1
"TacoBell",901,2,46,1,2493,-.466893,2.223352,.0117626,0
"SushiHut",901,3,46,1,2493,-.5746241,2.2455514,.0616046,1
"McDonalds",902,1,46,2,2327,1.191405,2.4554217,.0070026,1
"TacoBell",902,2,46,2,2327,.4680086,2.8107009,.0461837,1
"McDonalds",903,1,46,3,527,.4663828,2.4577496,.0415065,1
"TacoBell",903,2,46,3,527,-.5011493,2.2906568,.0739003,1
"McDonalds",904,1,46,4,2858,-.3113383,2.4635205,.0456632,1
"TacoBell",904,2,46,4,2858,1.543983,2.6407845,.0144849,1
"McDonalds",905,1,46,5,2097,-.1602173,2.2370279,.0147336,1
"TacoBell",905,2,46,5,2097,1.436241,2.5328071,.0009997,1
"SushiHut",905,3,46,5,2097,-1.986036,2.2240582,.0689884,1
"McDonalds",906,1,46,6,1235,1.343331,2.5623405,.0010135,0
"TacoBell",906,2,46,6,1235,-1.310917,2.2530859,.1355556,1
"SushiHut",906,3,46,6,1235,-1.193296,2.0911162,.0570951,1
"McDonalds",907,1,46,7,1095,-.6408931,2.031322,.0005364,0
"TacoBell",907,2,46,7,1095,-1.131058,2.3448493,.1330201,1
"SushiHut",907,3,46,7,1095,-1.448974,2.0529512,.0764104,1
"McDonalds",908,1,46,8,2312,-2.009744,1.7735006,.0218833,0
"TacoBell",908,2,46,8,2312,.9373076,2.5329623,.0594957,1
"SushiHut",908,3,46,8,2312,-1.153741,2.0246353,.0075895,1
"McDonalds",909,1,46,9,955,-.2576725,2.2634587,.0587254,0
"TacoBell",909,2,46,9,955,-.3172907,2.3415692,.0560362,1
"McDonalds",910,1,46,10,5494,1.350072,2.4118688,.0004201,0
"TacoBell",910,2,46,10,5494,.7511507,2.6874352,.0606703,1
"SushiHut",910,3,46,10,5494,-1.138643,2.2025574,.0738671,1
"McDonalds",911,1,46,11,1974,-.8970649,2.0416903,.036781,1
"TacoBell",911,2,46,11,1974,-1.24054,2.2804964,.1000971,0
"McDonalds",912,1,46,12,1724,-1.244204,2.2204359,.0380523,0
"TacoBell",912,2,46,12,1724,-.6545158,2.3362706,.0297249,0
"McDonalds",913,1,46,13,412,-2.121971,2.0370216,.1803777,1
"TacoBell",913,2,46,13,412,-1.075271,2.0248497,.0532892,1
"McDonalds",914,1,46,14,2191,-.2465427,2.3442829,.0273333,0
"TacoBell",914,2,46,14,2191,-.6677878,2.4150484,.0717054,0
"McDonalds",915,1,46,15,446,.2091349,2.2943823,.0140407,1
"TacoBell",915,2,46,15,446,-.313044,2.5023141,.0621342,1
"McDonalds",916,1,46,16,1436,.9242885,2.3294137,.0075586,1
"TacoBell",916,2,46,16,1436,-.0191421,2.1085818,.0118225,0
"SushiHut",916,3,46,16,1436,-.9297805,2.4250552,.115366,1
"McDonalds",917,1,46,17,1573,-1.794429,1.9434109,.0705231,1
"TacoBell",917,2,46,17,1573,3.254465,2.9016991,.0002664,0
"SushiHut",917,3,46,17,1573,-1.517389,1.9177197,.0535543,1
"McDonalds",918,1,46,18,9665,1.268919,2.5463758,.0086891,1
"TacoBell",918,2,46,18,9665,.111282,2.7223327,.0245934,1
"SushiHut",918,3,46,18,9665,.570506,2.8769521,.0379493,1
"McDonalds",919,1,46,19,2113,-.6066511,2.2663927,.0518923,0
"TacoBell",919,2,46,19,2113,.6424553,2.3943148,.0196053,0
"SushiHut",919,3,46,19,2113,-1.640588,2.0362463,.0846948,1
"McDonalds",920,1,46,20,445,.3167616,2.2956996,.0042203,0
"TacoBell",920,2,46,20,445,-1.238117,2.3954039,.0633086,1
"McDonalds",921,1,47,1,759,.6382771,2.4111626,.0605843,0
"TacoBell",921,2,47,1,759,-.466893,1.9337693,.0241345,0
"SushiHut",921,3,47,1,759,-.5746241,2.0950373,.0201483,1
"McDonalds",922,1,47,2,4959,1.191405,2.7504206,.0355791,0
"TacoBell",922,2,47,2,4959,.4680086,2.398056,.0051471,0
"SushiHut",922,3,47,2,4959,.8588305,2.658727,.0316999,1
"McDonalds",923,1,47,3,11104,.4663828,2.4714839,.0133382,1
"TacoBell",923,2,47,3,11104,-.5011493,2.3409371,.0327475,1
"SushiHut",923,3,47,3,11104,.0706478,2.5408341,.0211551,1
"McDonalds",924,1,47,4,3823,-.3113383,2.3587031,.0697303,1
"TacoBell",924,2,47,4,3823,1.543983,2.74107,.0526759,1
"McDonalds",925,1,47,5,1604,-.1602173,2.3265715,.0715303,1
"TacoBell",925,2,47,5,1604,1.436241,2.5833607,.0009787,0
"SushiHut",925,3,47,5,1604,-1.986036,1.7253563,.0465534,1
"McDonalds",926,1,47,6,1767,1.343331,2.5013878,.0068848,1
"TacoBell",926,2,47,6,1767,-1.310917,2.2585406,.1018806,0
"SushiHut",926,3,47,6,1767,-1.193296,1.9329535,.0410193,1
"McDonalds",927,1,47,7,6401,-.6408931,2.4221473,.0399445,1
"TacoBell",927,2,47,7,6401,-1.131058,2.1432724,.0267418,1
"SushiHut",927,3,47,7,6401,-1.448974,2.1816199,.0596771,1
"McDonalds",928,1,47,8,1990,-2.009744,2.0861785,.1323516,0
"TacoBell",928,2,47,8,1990,.9373076,2.4226215,.0061897,1
"SushiHut",928,3,47,8,1990,-1.153741,2.1792665,.0584928,1
"McDonalds",929,1,47,9,4434,-.2576725,2.4259577,.0380085,0
"TacoBell",929,2,47,9,4434,-.3172907,2.3238566,.0534627,0
"SushiHut",929,3,47,9,4434,1.205027,2.452776,.0109764,1
"McDonalds",930,1,47,10,3564,1.350072,2.5243621,.0182342,0
"TacoBell",930,2,47,10,3564,.7511507,2.3166299,.0014791,1
"SushiHut",930,3,47,10,3564,-1.138643,2.5865014,.0841591,1
"McDonalds",931,1,47,11,1826,-.8970649,2.2263033,.0446206,1
"TacoBell",931,2,47,11,1826,-1.24054,2.184397,.0613306,1
"McDonalds",932,1,47,12,1067,-1.244204,2.0772457,.0510159,0
"TacoBell",932,2,47,12,1067,-.6545158,2.1622298,.0359837,0
"McDonalds",933,1,47,13,1364,-2.121971,1.9721864,.0474015,1
"TacoBell",933,2,47,13,1364,-1.075271,2.0714517,.0375746,1
"SushiHut",933,3,47,13,1364,-1.17311,2.1113343,.033119,1
"McDonalds",934,1,47,14,9049,-.2465427,2.2382009,.0198176,0
"TacoBell",934,2,47,14,9049,-.6677878,2.5977252,.0550658,1
"McDonalds",935,1,47,15,2212,.2091349,2.5371013,.0421016,0
"TacoBell",935,2,47,15,2212,-.313044,2.3583574,.0388499,0
"SushiHut",935,3,47,15,2212,.4309022,2.5007134,.0213651,1
"McDonalds",936,1,47,16,15062,.9242885,2.5046992,.0062643,0
"TacoBell",936,2,47,16,15062,-.0191421,2.7748976,.0304107,1
"SushiHut",936,3,47,16,15062,-.9297805,2.4381099,.0207883,1
"McDonalds",937,1,47,17,1681,-1.794429,1.9000525,.0138853,1
"TacoBell",937,2,47,17,1681,3.254465,2.7609868,.002061,1
"SushiHut",937,3,47,17,1681,-1.517389,2.1480785,.0914809,1
"McDonalds",938,1,47,18,953,1.268919,2.6188097,.0279859,1
"TacoBell",938,2,47,18,953,.111282,2.3031778,.0176183,0
"McDonalds",939,1,47,19,2114,-.6066511,2.4392376,.0694521,1
"TacoBell",939,2,47,19,2114,.6424553,2.4852898,.0007038,0
"SushiHut",939,3,47,19,2114,-1.640588,2.2347641,.0720874,1
"McDonalds",940,1,47,20,1741,.3167616,2.3335643,.0014295,0
"TacoBell",940,2,47,20,1741,-1.238117,2.5062385,.0944649,1
"McDonalds",941,1,48,1,3432,.6382771,2.4875443,.0437057,0
"TacoBell",941,2,48,1,3432,-.466893,2.1742885,.0154539,0
"SushiHut",941,3,48,1,3432,-.5746241,2.3560257,.0745191,1
"McDonalds",942,1,48,2,404,1.191405,2.6133144,.048446,1
"TacoBell",942,2,48,2,404,.4680086,2.4689684,.069033,1
"McDonalds",943,1,48,3,4274,.4663828,2.3968737,.0123199,1
"TacoBell",943,2,48,3,4274,-.5011493,2.4693956,.0588933,0
"SushiHut",943,3,48,3,4274,.0706478,2.4781262,.0082096,1
"McDonalds",944,1,48,4,1787,-.3113383,2.2143908,.0498972,1
"TacoBell",944,2,48,4,1787,1.543983,2.65853,.0195911,0
"McDonalds",945,1,48,5,2106,-.1602173,2.2725105,.0709309,0
"TacoBell",945,2,48,5,2106,1.436241,2.403527,.0000992,0
"SushiHut",945,3,48,5,2106,-1.986036,2.2594634,.1642209,1
"McDonalds",946,1,48,6,2420,1.343331,2.5260422,.0001745,0
"TacoBell",946,2,48,6,2420,-1.310917,2.1169486,.0751069,1
"SushiHut",946,3,48,6,2420,-1.193296,2.333605,.101446,1
"McDonalds",947,1,48,7,2280,-.6408931,2.2351248,.0623124,1
"TacoBell",947,2,48,7,2280,-1.131058,2.1064942,.001159,1
"SushiHut",947,3,48,7,2280,-1.448974,2.1732171,.059842,1
"McDonalds",948,1,48,8,2478,-2.009744,2.0001853,.0684007,0
"TacoBell",948,2,48,8,2478,.9373076,2.6281829,.0431409,1
"SushiHut",948,3,48,8,2478,-1.153741,1.9734968,.0307935,1
"McDonalds",949,1,48,9,1604,-.2576725,2.5105886,.0615749,1
"TacoBell",949,2,48,9,1604,-.3172907,2.121341,.0109272,0
"McDonalds",950,1,48,10,2232,1.350072,2.6028299,.0109632,1
"TacoBell",950,2,48,10,2232,.7511507,2.335583,.0105029,0
"SushiHut",950,3,48,10,2232,-1.138643,2.3881935,.1085118,1
"McDonalds",951,1,48,11,1694,-.8970649,2.1058674,.0394896,0
"TacoBell",951,2,48,11,1694,-1.24054,2.0512388,.071437,0
"McDonalds",952,1,48,12,2567,-1.244204,2.1660833,.0719164,1
"TacoBell",952,2,48,12,2567,-.6545158,2.1151209,.0560049,1
"McDonalds",953,1,48,13,3389,-2.121971,2.0663757,.0605335,1
"TacoBell",953,2,48,13,3389,-1.075271,2.0795455,.0040992,1
"SushiHut",953,3,48,13,3389,-1.17311,2.0823121,.0402742,1
"McDonalds",954,1,48,14,1171,-.2465427,2.2526944,.0094372,0
"TacoBell",954,2,48,14,1171,-.6677878,2.3955388,.1074995,1
"McDonalds",955,1,48,15,2595,.2091349,2.2878449,.0148233,0
"TacoBell",955,2,48,15,2595,-.313044,2.451232,.0519746,1
"SushiHut",955,3,48,15,2595,.4309022,2.8408408,.1180686,1
"McDonalds",956,1,48,16,2646,.9242885,2.4408903,.0038177,1
"TacoBell",956,2,48,16,2646,-.0191421,2.3172879,.0559105,1
"SushiHut",956,3,48,16,2646,-.9297805,2.3752359,.0694218,1
"McDonalds",957,1,48,17,1024,-1.794429,2.1424632,.0956838,0
"TacoBell",957,2,48,17,1024,3.254465,2.9195836,.0000107,0
"SushiHut",957,3,48,17,1024,-1.517389,2.013941,.0619169,1
"McDonalds",958,1,48,18,2545,1.268919,2.5006087,.0345319,1
"TacoBell",958,2,48,18,2545,.111282,2.3488245,.0637998,1
"SushiHut",958,3,48,18,2545,.570506,2.5343862,.0612525,1
"McDonalds",959,1,48,19,1008,-.6066511,2.3772733,.1115818,1
"TacoBell",959,2,48,19,1008,.6424553,2.520448,.0085778,1
"SushiHut",959,3,48,19,1008,-1.640588,2.0712973,.0449789,1
"McDonalds",960,1,48,20,1802,.3167616,2.3950603,.0222617,0
"TacoBell",960,2,48,20,1802,-1.238117,2.3624663,.0665773,1
"McDonalds",961,1,49,1,5656,.6382771,2.2067459,.0002538,0
"TacoBell",961,2,49,1,5656,-.466893,2.261781,.0319505,1
"SushiHut",961,3,49,1,5656,-.5746241,2.6897692,.0953137,1
"McDonalds",962,1,49,2,1557,1.191405,2.7734833,.0567194,1
"TacoBell",962,2,49,2,1557,.4680086,2.4843457,.0129547,1
"McDonalds",963,1,49,3,2383,.4663828,2.5508785,.0528131,1
"TacoBell",963,2,49,3,2383,-.5011493,2.1239915,.0223725,1
"McDonalds",964,1,49,4,848,-.3113383,2.5114403,.1001467,1
"TacoBell",964,2,49,4,848,1.543983,2.6191907,.0146376,1
"McDonalds",965,1,49,5,1659,-.1602173,1.9445964,.0224853,1
"TacoBell",965,2,49,5,1659,1.436241,2.4239523,.0001543,0
"SushiHut",965,3,49,5,1659,-1.986036,2.4312323,.1493461,1
"McDonalds",966,1,49,6,3777,1.343331,2.6818821,.0037993,0
"TacoBell",966,2,49,6,3777,-1.310917,2.353909,.0893562,1
"SushiHut",966,3,49,6,3777,-1.193296,2.4112653,.1233486,1
"McDonalds",967,1,49,7,1726,-.6408931,2.1452522,.012987,0
"TacoBell",967,2,49,7,1726,-1.131058,2.1418402,.0317319,1
"SushiHut",967,3,49,7,1726,-1.448974,2.0437442,.0543023,1
"McDonalds",968,1,49,8,1005,-2.009744,1.8654653,.0289692,0
"TacoBell",968,2,49,8,1005,.9373076,2.4463716,.0366087,1
"SushiHut",968,3,49,8,1005,-1.153741,2.1177966,.0702684,1
"McDonalds",969,1,49,9,822,-.2576725,2.2292075,.0295335,1
"TacoBell",969,2,49,9,822,-.3172907,2.224797,.065919,1
"McDonalds",970,1,49,10,35619,1.350072,2.7248163,.0148025,1
"TacoBell",970,2,49,10,35619,.7511507,2.88116,.0142486,0
"SushiHut",970,3,49,10,35619,-1.138643,2.8785783,.0257908,1
"McDonalds",971,1,49,11,1049,-.8970649,2.0682569,.0516273,1
"TacoBell",971,2,49,11,1049,-1.24054,2.1149685,.0346294,0
"McDonalds",972,1,49,12,2336,-1.244204,2.0721421,.0632268,0
"TacoBell",972,2,49,12,2336,-.6545158,2.1173182,.0266506,0
"SushiHut",972,3,49,12,2336,.7409334,2.2877769,.0179978,1
"McDonalds",973,1,49,13,789,-2.121971,2.1963689,.1533544,1
"TacoBell",973,2,49,13,789,-1.075271,1.850556,.0184318,1
"McDonalds",974,1,49,14,2696,-.2465427,2.3134177,.0124954,0
"TacoBell",974,2,49,14,2696,-.6677878,2.1370497,.0288286,1
"McDonalds",975,1,49,15,705,.2091349,2.5701492,.0640385,0
"TacoBell",975,2,49,15,705,-.313044,2.1126406,.0032599,0
"McDonalds",976,1,49,16,4377,.9242885,2.5862002,.0113237,1
"TacoBell",976,2,49,16,4377,-.0191421,2.3598309,.0143531,1
"SushiHut",976,3,49,16,4377,-.9297805,2.4272327,.0417595,1
"McDonalds",977,1,49,17,1209,-1.794429,1.7726691,.0066444,0
"TacoBell",977,2,49,17,1209,3.254465,2.8775918,.0071601,1
"SushiHut",977,3,49,17,1209,-1.517389,2.2434193,.0810249,1
"McDonalds",978,1,49,18,4616,1.268919,2.7515807,.0553368,1
"TacoBell",978,2,49,18,4616,.111282,2.339606,.0222883,0
"SushiHut",978,3,49,18,4616,.570506,2.3711528,.0089979,1
"McDonalds",979,1,49,19,1781,-.6066511,2.1898274,.0561712,1
"TacoBell",979,2,49,19,1781,.6424553,2.1901834,.0103119,1
"SushiHut",979,3,49,19,1781,-1.640588,2.1179968,.0966532,1
"McDonalds",980,1,49,20,1480,.3167616,2.3316143,.026938,1
"TacoBell",980,2,49,20,1480,-1.238117,2.0718663,.0189475,1
"McDonalds",981,1,50,1,847,.6382771,2.633121,.1066269,0
"TacoBell",981,2,50,1,847,-.466893,2.0958107,.0148318,0
"McDonalds",982,1,50,2,2465,1.191405,2.600678,.0056288,0
"TacoBell",982,2,50,2,2465,.4680086,2.4953792,.0221953,0
"McDonalds",983,1,50,3,1347,.4663828,2.3069692,.0163135,0
"TacoBell",983,2,50,3,1347,-.5011493,2.2914302,.0519117,0
"McDonalds",984,1,50,4,3620,-.3113383,2.3368256,.0127587,1
"TacoBell",984,2,50,4,3620,1.543983,2.7804155,.0330824,1
"SushiHut",984,3,50,4,3620,1.985525,2.7844126,.0171433,1
"McDonalds",985,1,50,5,2500,-.1602173,2.2833886,.0649572,1
"TacoBell",985,2,50,5,2500,1.436241,2.5807314,.0087203,1
"SushiHut",985,3,50,5,2500,-1.986036,1.9799038,.0369925,1
"McDonalds",986,1,50,6,1153,1.343331,2.3991466,.0350386,0
"TacoBell",986,2,50,6,1153,-1.310917,2.3382738,.0882844,1
"McDonalds",987,1,50,7,1873,-.6408931,2.2172301,.0525059,1
"TacoBell",987,2,50,7,1873,-1.131058,2.1324689,.0055072,0
"SushiHut",987,3,50,7,1873,-1.448974,2.262179,.1457035,1
"McDonalds",988,1,50,8,2438,-2.009744,2.0676131,.068095,0
"TacoBell",988,2,50,8,2438,.9373076,2.4018662,.0019372,1
"SushiHut",988,3,50,8,2438,-1.153741,2.2240705,.0489351,1
"McDonalds",989,1,50,9,3124,-.2576725,2.4869759,.0623108,1
"TacoBell",989,2,50,9,3124,-.3172907,2.0696056,.0101948,0
"SushiHut",989,3,50,9,3124,1.205027,2.7177027,.0283587,1
"McDonalds",990,1,50,10,635,1.350072,2.7360046,.0120958,0
"TacoBell",990,2,50,10,635,.7511507,2.4824333,.0170626,0
"McDonalds",991,1,50,11,4411,-.8970649,2.2206919,.0507531,1
"TacoBell",991,2,50,11,4411,-1.24054,2.0431535,.0539684,1
"McDonalds",992,1,50,12,1758,-1.244204,1.9268895,.0345525,0
"TacoBell",992,2,50,12,1758,-.6545158,2.4448104,.0993074,0
"McDonalds",993,1,50,13,1167,-2.121971,1.7869656,.0108053,0
"TacoBell",993,2,50,13,1167,-1.075271,2.359874,.0469043,0
"McDonalds",994,1,50,14,4876,-.2465427,2.4165914,.0596978,0
"TacoBell",994,2,50,14,4876,-.6677878,2.4831135,.0424687,1
"McDonalds",995,1,50,15,1569,.2091349,2.2730303,.0108584,1
"TacoBell",995,2,50,15,1569,-.313044,2.6458845,.0654738,1
"McDonalds",996,1,50,16,5530,.9242885,2.4915278,.0132299,1
"TacoBell",996,2,50,16,5530,-.0191421,2.1943922,.014729,0
"SushiHut",996,3,50,16,5530,-.9297805,2.6621572,.0757056,1
"McDonalds",997,1,50,17,3874,-1.794429,2.3307447,.0851688,1
"TacoBell",997,2,50,17,3874,3.254465,2.9193101,.000016,0
"SushiHut",997,3,50,17,3874,-1.517389,1.9777784,.0280701,1
"McDonalds",998,1,50,18,2404,1.268919,2.6542363,.0252953,1
"TacoBell",998,2,50,18,2404,.111282,2.1673498,.0096012,1
"SushiHut",998,3,50,18,2404,.570506,2.488414,.029234,1
"McDonalds",999,1,50,19,641,-.6066511,2.1430907,.0030591,0
"TacoBell",999,2,50,19,641,.6424553,2.2831621,.0245337,0
"SushiHut",999,3,50,19,641,-1.640588,1.9703055,.0821545,1
"McDonalds",1000,1,50,20,1627,.3167616,2.3438072,.0398975,0
"TacoBell",1000,2,50,20,1627,-1.238117,2.0757499,.0580876,1
